SUPPORT,CONFIDENCE,LIFT,LHS,RHS,COUNT
0.01292,0.2,2,635,"(260,)",5
0.01292,0.18518518518518517,2,260,"(635,)",5
0.0155,0.2222222222222222,2,711,"(700,)",5
0.0155,0.18181818181818182,2,700,"(711,)",5
0.01292,0.1923076923076923,1,1238,"(956,)",5
0.01292,0.07462686567164178,1,956,"(1238,)",5
0.01292,0.45454545454545453,9,1366,"(1365,)",5
0.01292,0.18518518518518517,2,1027,"(635,)",5
0.01292,0.2631578947368421,9,1365,"(1366,)",5
0.01292,0.2,2,635,"(1027,)",5
0.01292,0.08064516129032258,2,1120,"(318,)",5
0.01292,0.41666666666666663,2,318,"(1120,)",5
0.01292,0.08064516129032258,2,1120,"(1213,)",5
0.01292,0.15151515151515152,1,700,"(1247,)",5
0.0155,0.2222222222222222,9,1174,"(386,)",5
0.0155,0.3157894736842105,3,1028,"(849,)",5
0.01292,0.29411764705882354,9,258,"(254,)",5
0.01292,0.41666666666666663,9,254,"(258,)",5
0.0155,0.3157894736842105,3,639,"(64,)",5
0.01292,1.0,77,1295,"(1292,)",5
0.01292,1.0,77,1292,"(1295,)",5
0.0155,0.4,2,631,"(953,)",5
0.01292,0.07575757575757576,1,951,"(253,)",5
0.01292,0.1923076923076923,1,253,"(951,)",5
0.01292,0.09615384615384615,1,1247,"(700,)",5
0.0155,0.1111111111111111,2,953,"(631,)",5
0.0155,0.2142857142857143,1,1319,"(982,)",5
0.01292,0.11904761904761904,3,1118,"(846,)",5
0.01292,0.3333333333333333,3,846,"(1118,)",5
0.01292,0.3333333333333333,3,1023,"(1118,)",5
0.0155,0.3157894736842105,9,707,"(695,)",5
0.0155,0.4615384615384615,9,695,"(707,)",5
0.0155,0.35294117647058826,2,508,"(953,)",5
0.01292,0.18518518518518517,2,711,"(635,)",5
0.01292,0.2,2,635,"(711,)",5
0.0155,0.08108108108108109,1,982,"(1319,)",5
0.0155,0.2142857142857143,1,255,"(982,)",5
0.0155,0.08108108108108109,1,982,"(255,)",5
0.01292,0.6249999999999999,12,481,"(1365,)",5
0.01292,0.2631578947368421,12,1028,"(919,)",5
0.01292,0.2631578947368421,12,1365,"(481,)",5
0.0155,0.35294117647058826,2,595,"(1348,)",5
0.01292,0.13513513513513514,2,65,"(320,)",5
0.01292,0.2777777777777778,2,406,"(1370,)",5
0.01292,0.2777777777777778,2,363,"(65,)",5
0.01292,0.1,1,1267,"(954,)",5
0.0155,0.1111111111111111,2,1030,"(265,)",5
0.0155,0.1111111111111111,2,953,"(1148,)",5
0.0155,0.1111111111111111,2,1266,"(258,)",5
0.0155,0.1111111111111111,2,1030,"(267,)",5
0.01292,0.3333333333333333,14,754,"(751,)",5
0.0155,0.15,2,64,"(708,)",5
0.01292,0.3333333333333333,14,1165,"(1071,)",5
0.01292,0.5,2,996,"(982,)",5
0.01292,0.16666666666666666,2,1245,"(542,)",5
0.0155,0.3333333333333333,2,598,"(710,)",5
0.0155,0.15,2,849,"(833,)",5
0.0155,0.3,2,833,"(849,)",5
0.0155,0.2222222222222222,2,1027,"(1087,)",5
0.01292,0.21739130434782608,2,542,"(1245,)",5
0.01292,0.29411764705882354,14,81,"(387,)",5
0.01292,0.6249999999999999,14,387,"(81,)",5
0.0155,0.13043478260869565,2,710,"(598,)",5
0.0155,0.3,2,708,"(64,)",5
0.01292,0.5,2,1211,"(982,)",5
0.01292,1.0,12,1159,"(1245,)",5
0.01292,0.16666666666666666,12,1245,"(1159,)",5
0.0155,0.3333333333333333,10,406,"(407,)",5
0.01292,0.2777777777777778,2,320,"(65,)",5
0.01292,0.13513513513513514,2,65,"(363,)",5
0.0155,0.12244897959183675,2,697,"(252,)",5
0.01292,0.07462686567164178,2,956,"(1450,)",5
0.01292,0.06756756756756757,2,982,"(1211,)",5
0.01292,0.13513513513513514,2,65,"(756,)",5
0.01292,0.06756756756756757,2,982,"(996,)",5
0.01292,0.06756756756756757,2,982,"(709,)",5
0.0155,0.35294117647058826,2,63,"(1324,)",5
0.0155,0.12244897959183675,2,1324,"(258,)",5
0.0155,0.12244897959183675,2,697,"(1328,)",5
0.0155,0.12244897959183675,2,1324,"(1240,)",5
0.0155,0.35294117647058826,2,1328,"(697,)",5
0.0155,0.12244897959183675,2,1324,"(63,)",5
0.0155,0.15,1,849,"(953,)",5
0.01292,0.13513513513513514,2,1370,"(406,)",5
0.0155,0.35294117647058826,2,258,"(1324,)",5
0.0155,0.35294117647058826,2,1240,"(1324,)",5
0.0155,0.35294117647058826,2,258,"(697,)",5
0.0155,0.35294117647058826,2,1240,"(705,)",5
0.0155,0.1276595744680851,2,705,"(1240,)",5
0.01292,0.2777777777777778,2,598,"(65,)",5
0.01292,0.13513513513513514,2,65,"(598,)",5
0.0155,0.35294117647058826,2,252,"(697,)",5
0.0155,0.12244897959183675,2,697,"(258,)",5
0.0155,0.1111111111111111,1,953,"(849,)",5
0.0155,0.5,10,407,"(406,)",5
0.0155,0.08955223880597016,1,956,"(864,)",5
0.0155,0.1875,1,864,"(956,)",5
0.01292,0.5,2,996,"(956,)",5
0.01292,0.08928571428571429,2,712,"(62,)",5
0.0155,0.09677419354838711,2,1120,"(466,)",5
0.0155,0.4615384615384615,2,1321,"(1120,)",5
0.0155,0.09677419354838711,2,1120,"(1321,)",5
0.0155,0.4615384615384615,2,695,"(1120,)",5
0.01292,0.08928571428571429,2,712,"(1213,)",5
0.01292,0.08064516129032258,2,1120,"(698,)",5
0.01292,0.45454545454545453,2,698,"(1120,)",5
0.0155,0.1,1,703,"(1087,)",5
0.0155,0.17647058823529413,1,1087,"(703,)",5
0.0155,0.35294117647058826,2,267,"(1030,)",5
0.01292,0.17857142857142858,2,35,"(972,)",5
0.01292,0.08928571428571429,2,712,"(250,)",5
0.0155,0.09677419354838711,2,1120,"(695,)",5
0.01292,0.08928571428571429,2,712,"(1549,)",5
0.01292,0.41666666666666663,2,62,"(712,)",5
0.01292,0.41666666666666663,2,1549,"(712,)",5
0.01292,0.20833333333333331,2,972,"(35,)",5
0.01292,0.41666666666666663,2,250,"(712,)",5
0.01292,0.5,2,709,"(982,)",5
0.0155,0.2222222222222222,3,82,"(1034,)",5
0.0155,0.1111111111111111,1,1266,"(1026,)",5
0.0155,0.15789473684210525,1,1026,"(1266,)",5
0.0155,0.09090909090909091,1,951,"(864,)",5
0.0155,0.125,2,1348,"(595,)",5
0.0155,0.1111111111111111,2,1030,"(1205,)",5
0.01292,0.41666666666666663,10,913,"(364,)",5
0.01292,0.10204081632653061,2,1062,"(973,)",5
0.01292,0.2777777777777778,2,363,"(61,)",5
0.01292,0.35714285714285715,2,973,"(1062,)",5
0.01292,0.2777777777777778,2,320,"(61,)",5
0.01292,0.3333333333333333,10,846,"(847,)",5
0.01292,0.41666666666666663,10,847,"(846,)",5
0.01292,0.13157894736842105,2,61,"(598,)",5
0.01292,0.2777777777777778,2,598,"(61,)",5
0.01292,0.13157894736842105,2,61,"(320,)",5
0.0155,0.2142857142857143,3,35,"(1027,)",5
0.0155,0.2222222222222222,2,238,"(1087,)",5
0.01292,0.5,2,1044,"(956,)",5
0.01292,0.13157894736842105,2,61,"(363,)",5
0.0155,0.1875,1,103,"(703,)",5
0.01292,0.31249999999999994,10,687,"(1224,)",5
0.0155,0.1,1,703,"(103,)",5
0.0155,0.1111111111111111,2,953,"(508,)",5
0.01292,0.5,2,850,"(956,)",5
0.01292,0.25,2,756,"(65,)",5
0.01292,0.07462686567164178,2,956,"(850,)",5
0.01292,0.07462686567164178,2,956,"(1044,)",5
0.01292,0.5,10,1211,"(598,)",5
0.01292,0.07462686567164178,2,956,"(996,)",5
0.0155,0.4615384615384615,2,466,"(1120,)",5
0.01292,0.41666666666666663,10,1224,"(687,)",5
0.01292,0.31249999999999994,10,364,"(913,)",5
0.01292,0.1282051282051282,1,366,"(1118,)",5
0.0155,0.35294117647058826,2,1148,"(953,)",5
0.0155,0.09090909090909091,1,951,"(35,)",5
0.01292,0.18518518518518517,3,317,"(240,)",5
0.01292,0.18518518518518517,1,238,"(1056,)",5
0.01292,0.0704225352112676,1,1056,"(238,)",5
0.01292,0.09259259259259259,2,1266,"(250,)",5
0.01292,0.18518518518518517,2,1027,"(308,)",5
0.0155,0.23076923076923075,1,626,"(1056,)",5
0.01292,0.18518518518518517,2,308,"(1027,)",5
0.01292,0.18518518518518517,2,317,"(1027,)",5
0.01292,0.18518518518518517,2,1027,"(317,)",5
0.0155,0.1,1,703,"(61,)",5
0.0155,0.09677419354838711,1,1120,"(1370,)",5
0.0155,0.35294117647058826,2,265,"(1030,)",5
0.0155,0.16216216216216217,1,1370,"(1120,)",5
0.01292,0.09259259259259259,2,953,"(1057,)",5
0.01292,0.08928571428571429,1,712,"(1087,)",5
0.01292,0.18518518518518517,2,998,"(972,)",5
0.01292,0.09259259259259259,2,953,"(913,)",5
0.0155,0.2222222222222222,2,1174,"(864,)",5
0.0155,0.2,2,1245,"(1238,)",5
0.01292,0.18518518518518517,2,711,"(238,)",5
0.01292,0.18518518518518517,3,1027,"(240,)",5
0.01292,0.21739130434782608,3,542,"(82,)",5
0.01292,0.10869565217391304,3,710,"(630,)",5
0.01292,0.18518518518518517,2,998,"(1174,)",5
0.01292,0.21739130434782608,3,240,"(317,)",5
0.0155,0.6666666666666666,13,386,"(1028,)",5
0.01292,0.09259259259259259,2,953,"(62,)",5
0.01292,0.2631578947368421,2,1365,"(849,)",5
0.01292,0.18518518518518517,2,1174,"(998,)",5
0.0155,0.2857142857142857,2,614,"(1370,)",5
0.01292,0.18518518518518517,2,711,"(260,)",5
0.01292,0.09259259259259259,2,953,"(615,)",5
0.01292,0.18518518518518517,2,308,"(260,)",5
0.01292,0.2777777777777778,13,598,"(539,)",5
0.01292,0.14705882352941177,1,1087,"(712,)",5
0.01292,0.6249999999999999,13,539,"(598,)",5
0.0155,0.2222222222222222,2,238,"(954,)",5
0.0155,0.23076923076923075,2,1238,"(1245,)",5
0.01292,0.15624999999999997,3,103,"(146,)",5
0.01292,0.41666666666666663,2,62,"(953,)",5
0.01292,0.125,2,849,"(320,)",5
0.0155,0.11538461538461538,2,1247,"(754,)",5
0.01292,0.15624999999999997,1,103,"(1348,)",5
0.01292,0.10416666666666666,1,1348,"(103,)",5
0.01292,0.18518518518518517,2,82,"(972,)",5
0.01292,0.20833333333333331,2,972,"(82,)",5
0.01292,0.20833333333333331,2,972,"(998,)",5
0.0155,0.4615384615384615,2,136,"(703,)",5
0.01292,0.41666666666666663,2,913,"(953,)",5
0.0155,0.3157894736842105,11,707,"(698,)",5
0.01292,0.2,2,635,"(239,)",5
0.01292,0.08333333333333333,1,703,"(864,)",5
0.01292,0.41666666666666663,2,250,"(1266,)",5
0.01292,0.08333333333333333,2,703,"(913,)",5
0.01292,0.125,2,849,"(1365,)",5
0.01292,0.41666666666666663,2,913,"(703,)",5
0.01292,0.125,2,64,"(598,)",5
0.0155,0.2222222222222222,2,260,"(103,)",5
0.0155,0.2222222222222222,2,711,"(954,)",5
0.01292,0.13157894736842105,1,1026,"(1267,)",5
0.01292,0.1,1,1267,"(1026,)",5
0.0155,0.5,3,995,"(1120,)",5
0.01292,0.41666666666666663,2,1549,"(1266,)",5
0.01292,0.41666666666666663,2,615,"(953,)",5
0.01292,0.41666666666666663,2,1057,"(953,)",5
0.0155,0.15789473684210525,1,61,"(703,)",5
0.01292,0.6249999999999999,10,1407,"(307,)",5
0.01292,0.22727272727272727,10,307,"(1407,)",5
0.01292,0.35714285714285715,3,630,"(710,)",5
0.01292,0.13157894736842105,2,1026,"(595,)",5
0.01292,0.13157894736842105,2,1026,"(833,)",5
0.0155,0.6,13,259,"(258,)",5
0.0155,0.1,2,703,"(136,)",5
0.0155,0.20689655172413793,2,1521,"(641,)",5
0.0155,0.2,2,641,"(1521,)",5
0.01292,0.1923076923076923,2,239,"(1319,)",5
0.01292,0.29411764705882354,2,258,"(61,)",5
0.0155,0.09677419354838711,3,1120,"(211,)",5
0.0155,0.2,2,1245,"(1521,)",5
0.0155,0.20689655172413793,2,1521,"(1245,)",5
0.01292,0.6249999999999999,9,625,"(635,)",5
0.01292,0.13157894736842105,2,61,"(258,)",5
0.0155,0.1111111111111111,1,1266,"(1118,)",5
0.0155,0.14285714285714285,1,1118,"(1266,)",5
0.0155,0.35294117647058826,13,258,"(259,)",5
0.0155,0.1,2,703,"(970,)",5
0.01292,0.18518518518518517,3,82,"(1478,)",5
0.0155,0.08955223880597016,2,956,"(402,)",5
0.01292,0.08333333333333333,1,703,"(317,)",5
0.01292,0.5555555555555556,14,751,"(754,)",5
0.01292,0.07575757575757576,2,951,"(1533,)",5
0.0155,0.4615384615384615,2,466,"(956,)",5
0.01292,0.45454545454545453,2,1533,"(951,)",5
0.01292,0.17857142857142858,2,255,"(239,)",5
0.01292,0.1923076923076923,2,239,"(255,)",5
0.01292,0.08928571428571429,2,712,"(699,)",5
0.01292,0.1923076923076923,2,1238,"(35,)",5
0.01292,0.3846153846153846,2,699,"(712,)",5
0.01292,0.17857142857142858,2,1319,"(239,)",5
0.01292,0.17857142857142858,2,35,"(1238,)",5
0.0155,0.08955223880597016,2,956,"(409,)",5
0.0155,0.4615384615384615,2,409,"(956,)",5
0.0155,0.08955223880597016,2,956,"(466,)",5
0.0155,0.4615384615384615,2,402,"(956,)",5
0.01292,0.2631578947368421,11,1028,"(1256,)",5
0.0155,0.4615384615384615,13,1035,"(153,)",5
0.01292,0.21739130434782608,3,1478,"(82,)",5
0.01292,0.13157894736842105,2,1026,"(971,)",5
0.01292,0.18518518518518517,2,238,"(711,)",5
0.01292,0.5555555555555556,11,386,"(1365,)",5
0.01292,0.29411764705882354,2,595,"(1026,)",5
0.01292,0.2631578947368421,11,1365,"(201,)",5
0.01292,0.16666666666666666,1,641,"(953,)",5
0.01292,0.18518518518518517,1,260,"(703,)",5
0.0155,0.16216216216216217,2,1370,"(614,)",5
0.0155,0.2142857142857143,1,35,"(951,)",5
0.01292,0.18518518518518517,2,260,"(711,)",5
0.01292,0.29411764705882354,2,971,"(1026,)",5
0.0155,0.09677419354838711,3,1120,"(995,)",5
0.01292,0.08333333333333333,1,703,"(1174,)",5
0.01292,0.18518518518518517,1,1174,"(703,)",5
0.01292,0.08333333333333333,1,703,"(260,)",5
0.01292,0.2631578947368421,11,1365,"(386,)",5
0.01292,0.18518518518518517,2,260,"(308,)",5
0.01292,0.5555555555555556,11,1256,"(1028,)",5
0.01292,0.5,11,1322,"(1476,)",5
0.01292,0.09259259259259259,1,953,"(641,)",5
0.01292,0.18518518518518517,1,317,"(703,)",5
0.01292,0.29411764705882354,11,1476,"(1322,)",5
0.01292,0.21739130434782608,3,240,"(1027,)",5
0.0155,0.08450704225352113,1,1056,"(626,)",5
0.0155,0.4615384615384615,13,153,"(1035,)",5
0.0155,0.3157894736842105,13,1028,"(386,)",5
0.0155,0.2,2,1245,"(1239,)",5
0.01292,0.18518518518518517,3,82,"(542,)",5
0.01292,0.2777777777777778,2,598,"(64,)",5
0.01292,0.5555555555555556,14,1071,"(1165,)",5
0.01292,0.2777777777777778,2,320,"(849,)",5
0.01292,0.5555555555555556,11,201,"(1365,)",5
0.0155,0.23076923076923075,2,1239,"(1245,)",5
0.01292,0.09259259259259259,2,1266,"(1549,)",5
0.0155,0.12244897959183675,2,697,"(598,)",5
0.01292,0.08064516129032258,3,1120,"(992,)",5
0.01292,0.1923076923076923,2,239,"(635,)",5
0.0155,0.4615384615384615,2,970,"(703,)",5
0.0155,0.35294117647058826,11,1205,"(1057,)",5
0.0155,0.5,11,1057,"(1205,)",5
0.0155,0.23076923076923075,11,239,"(1344,)",5
0.0155,0.1875,2,864,"(1174,)",5
0.0155,0.23076923076923075,2,239,"(700,)",5
0.01292,0.15624999999999997,1,864,"(703,)",5
0.0155,0.5454545454545454,2,984,"(1056,)",5
0.0155,0.1875,2,103,"(260,)",5
0.0155,0.1875,2,954,"(238,)",5
0.0155,0.3,2,1279,"(366,)",5
0.0155,0.4,2,754,"(1247,)",5
0.01292,0.10416666666666666,2,1348,"(955,)",5
0.0155,0.75,11,1344,"(239,)",5
0.0155,0.12244897959183675,1,1062,"(64,)",5
0.01292,0.3333333333333333,2,955,"(1348,)",5
0.0155,0.1875,2,954,"(711,)",5
0.01292,0.16666666666666666,2,1245,"(1085,)",5
0.0155,0.2727272727272727,2,307,"(1118,)",5
0.01292,0.20833333333333331,2,1085,"(1245,)",5
0.0155,0.5454545454545454,2,1366,"(1056,)",5
0.0155,0.12244897959183675,1,697,"(64,)",5
0.0155,0.5,3,211,"(1120,)",5
0.0155,0.14285714285714285,2,1118,"(307,)",5
0.0155,0.08450704225352113,2,1056,"(1366,)",5
0.0155,0.15,1,64,"(697,)",5
0.0155,0.15,1,64,"(1062,)",5
0.0155,0.08450704225352113,2,1056,"(984,)",5
0.0155,0.18181818181818182,2,700,"(239,)",5
0.0155,0.15384615384615385,2,366,"(1279,)",5
0.01292,0.5,3,992,"(1120,)",5
0.0155,0.12244897959183675,2,697,"(406,)",5
0.01292,0.22727272727272727,1,952,"(982,)",5
0.01292,0.06756756756756757,1,982,"(952,)",5
0.01292,0.14705882352941177,1,1087,"(1348,)",5
0.0155,0.5454545454545454,11,698,"(707,)",5
0.01292,0.22727272727272727,1,884,"(982,)",5
0.01292,0.10416666666666666,1,1348,"(1087,)",5
0.01292,0.06756756756756757,1,982,"(884,)",5
0.01034,0.21052631578947367,6,639,"(1549,)",4
0.01034,0.21052631578947367,10,1365,"(803,)",4
0.01034,0.0975609756097561,2,757,"(1205,)",4
0.01034,0.25,3,364,"(635,)",4
0.01034,0.2,1,833,"(1348,)",4
0.01034,0.25,9,640,"(996,)",4
0.01034,0.23529411764705885,2,971,"(757,)",4
0.01034,0.0975609756097561,2,757,"(971,)",4
0.01034,0.21052631578947367,6,1244,"(1213,)",4
0.01034,0.23529411764705885,2,1205,"(757,)",4
0.01034,0.18181818181818182,3,307,"(406,)",4
0.01034,0.14814814814814817,2,82,"(1320,)",4
0.01034,0.07407407407407408,2,953,"(1322,)",4
0.01034,0.07407407407407408,2,1030,"(1337,)",4
0.01034,0.6666666666666667,64,534,"(944,)",4
0.01034,0.3076923076923077,2,402,"(1266,)",4
0.01034,0.07407407407407408,2,1266,"(466,)",4
0.01034,0.12121212121212122,3,700,"(913,)",4
0.01034,0.0816326530612245,3,697,"(362,)",4
0.01034,0.5,2,1407,"(956,)",4
0.01034,0.08000000000000002,2,1267,"(1167,)",4
0.01034,0.22222222222222224,2,363,"(1026,)",4
0.01034,0.5,21,801,"(1256,)",4
0.01034,0.23529411764705885,7,81,"(388,)",4
0.01034,0.13333333333333333,12,641,"(632,)",4
0.01034,0.23529411764705885,6,81,"(973,)",4
0.01034,0.10526315789473684,1,1026,"(635,)",4
0.01034,0.6666666666666667,3,1520,"(951,)",4
0.01034,0.21052631578947367,6,1025,"(198,)",4
0.01034,0.16000000000000003,1,635,"(1026,)",4
0.01034,0.2,3,708,"(1320,)",4
0.01034,0.21052631578947367,6,1028,"(318,)",4
0.01034,0.0816326530612245,3,1324,"(361,)",4
0.01034,0.25,1,364,"(703,)",4
0.01034,0.3076923076923077,2,402,"(1030,)",4
0.01034,0.2,3,1320,"(708,)",4
0.01034,0.07407407407407408,2,953,"(1044,)",4
0.01034,0.07407407407407408,2,1030,"(402,)",4
0.01034,0.33333333333333337,7,250,"(63,)",4
0.01034,0.08000000000000002,2,1267,"(1213,)",4
0.01034,0.14814814814814817,2,260,"(146,)",4
0.01034,0.33333333333333337,2,1213,"(1267,)",4
0.01034,0.14814814814814817,2,711,"(708,)",4
0.01034,0.6666666666666667,6,612,"(64,)",4
0.01034,0.33333333333333337,7,250,"(1240,)",4
0.01034,0.10526315789473684,1,1026,"(1034,)",4
0.01034,0.4444444444444445,21,1256,"(801,)",4
0.01034,0.05970149253731344,2,956,"(1407,)",4
0.01034,0.10526315789473684,6,633,"(1250,)",4
0.01034,0.22222222222222224,3,406,"(307,)",4
0.01034,0.0816326530612245,3,697,"(361,)",4
0.01034,1.0,64,944,"(534,)",4
0.01034,0.33333333333333337,7,388,"(81,)",4
0.01034,0.14814814814814817,2,260,"(708,)",4
0.01034,0.08000000000000002,2,1267,"(847,)",4
0.01034,0.1,3,64,"(848,)",4
0.01034,0.3076923076923077,2,466,"(1267,)",4
0.01034,0.6666666666666667,6,1250,"(633,)",4
0.01034,0.33333333333333337,6,1549,"(639,)",4
0.01034,0.6666666666666667,6,135,"(1026,)",4
0.01034,0.33333333333333337,6,198,"(1025,)",4
0.01034,0.3076923076923077,2,402,"(1267,)",4
0.01034,0.10526315789473684,2,1026,"(363,)",4
0.01034,0.16666666666666669,1,1085,"(1030,)",4
0.01034,0.6666666666666667,6,1519,"(61,)",4
0.01034,0.10526315789473684,6,1026,"(135,)",4
0.01034,0.1,3,849,"(981,)",4
0.01034,0.07407407407407408,1,1030,"(1085,)",4
0.01034,0.33333333333333337,2,407,"(1030,)",4
0.01034,0.6666666666666667,6,612,"(61,)",4
0.01034,0.4444444444444445,3,1083,"(1062,)",4
0.01034,0.6666666666666667,6,1010,"(633,)",4
0.01034,0.07407407407407408,2,1030,"(407,)",4
0.01034,0.6666666666666667,21,365,"(251,)",4
0.01034,0.28571428571428575,2,104,"(65,)",4
0.01034,0.4444444444444445,3,361,"(697,)",4
0.01034,0.33333333333333337,21,251,"(365,)",4
0.01034,0.1,3,849,"(1277,)",4
0.01034,0.14814814814814817,2,711,"(833,)",4
0.01034,0.4,3,1277,"(849,)",4
0.01034,0.4,3,848,"(64,)",4
0.01034,0.5,17,387,"(1112,)",4
0.01034,1.0,12,1243,"(1245,)",4
0.01034,0.18181818181818182,3,1080,"(320,)",4
0.01034,0.33333333333333337,6,318,"(1365,)",4
0.01034,0.28571428571428575,1,630,"(956,)",4
0.01034,0.0816326530612245,3,1062,"(361,)",4
0.01034,0.05970149253731344,1,956,"(104,)",4
0.01034,0.10526315789473684,6,633,"(1010,)",4
0.01034,0.36363636363636365,17,1112,"(387,)",4
0.01034,0.0816326530612245,3,1062,"(1083,)",4
0.01034,0.33333333333333337,6,1231,"(708,)",4
0.01034,0.21052631578947367,6,1365,"(318,)",4
0.01034,0.33333333333333337,6,318,"(1028,)",4
0.01034,0.07407407407407408,2,1030,"(1322,)",4
0.01034,0.08000000000000002,2,1267,"(402,)",4
0.01034,0.10526315789473684,6,61,"(612,)",4
0.01034,0.08000000000000002,2,1267,"(466,)",4
0.01034,0.10526315789473684,6,61,"(1519,)",4
0.01034,0.28571428571428575,2,1167,"(1267,)",4
0.01034,0.33333333333333337,6,1213,"(1244,)",4
0.01034,0.28571428571428575,1,104,"(956,)",4
0.01034,0.05970149253731344,1,956,"(630,)",4
0.01034,0.07407407407407408,2,1266,"(259,)",4
0.01034,0.22222222222222224,3,320,"(1080,)",4
0.01034,0.08695652173913045,2,710,"(631,)",4
0.01034,0.14814814814814817,2,238,"(833,)",4
0.01034,0.10256410256410257,6,366,"(749,)",4
0.01034,0.5,17,601,"(1450,)",4
0.01034,0.5714285714285715,10,6,"(1089,)",4
0.01034,0.10526315789473684,2,633,"(1526,)",4
0.01034,0.18181818181818182,10,1089,"(6,)",4
0.01034,0.3076923076923077,2,466,"(64,)",4
0.01034,0.5,2,306,"(956,)",4
0.01034,0.10526315789473684,2,1026,"(1526,)",4
0.01034,0.6666666666666667,6,749,"(366,)",4
0.01034,0.05970149253731344,2,956,"(744,)",4
0.01034,0.3076923076923077,2,1337,"(64,)",4
0.01034,0.08695652173913045,1,710,"(542,)",4
0.01034,0.05970149253731344,2,956,"(1344,)",4
0.01034,0.5,2,1344,"(956,)",4
0.01034,0.1739130434782609,1,542,"(710,)",4
0.01034,0.08333333333333334,1,1348,"(833,)",4
0.01034,0.15384615384615385,6,626,"(189,)",4
0.01034,0.4444444444444445,6,189,"(626,)",4
0.01034,0.23529411764705885,10,81,"(361,)",4
0.01034,0.36363636363636365,17,115,"(1311,)",4
0.01034,0.4444444444444445,10,361,"(81,)",4
0.01034,0.4444444444444445,10,27,"(267,)",4
0.01034,0.23529411764705885,10,267,"(27,)",4
0.01034,0.4444444444444445,10,1505,"(971,)",4
0.01034,0.15384615384615385,6,239,"(261,)",4
0.01034,0.4444444444444445,10,386,"(1240,)",4
0.01034,0.25,1,1317,"(951,)",4
0.01034,0.23529411764705885,10,1148,"(819,)",4
0.01034,0.23529411764705885,7,1240,"(250,)",4
0.01034,0.13333333333333333,12,1245,"(1243,)",4
0.01034,0.14814814814814817,2,308,"(708,)",4
0.01034,0.5,2,188,"(956,)",4
0.01034,0.1739130434782609,2,240,"(1245,)",4
0.01034,0.2,9,146,"(1391,)",4
0.01034,0.13333333333333333,2,1245,"(240,)",4
0.01034,0.2,3,1279,"(842,)",4
0.01034,0.23529411764705885,7,81,"(994,)",4
0.01034,0.08695652173913045,2,710,"(1165,)",4
0.01034,0.15384615384615385,6,626,"(696,)",4
0.01034,0.26666666666666666,2,631,"(710,)",4
0.01034,0.2,3,1279,"(952,)",4
0.01034,0.05970149253731344,2,956,"(902,)",4
0.01034,0.4444444444444445,6,696,"(626,)",4
0.01034,0.5,2,902,"(956,)",4
0.01034,0.23529411764705885,7,258,"(1549,)",4
0.01034,0.05970149253731344,2,956,"(243,)",4
0.01034,0.06060606060606061,1,951,"(1317,)",4
0.01034,0.23529411764705885,7,252,"(1549,)",4
0.01034,0.5,9,1391,"(146,)",4
0.01034,0.05970149253731344,2,956,"(601,)",4
0.01034,0.5,2,744,"(956,)",4
